#EXPORTTYPE:DATA ALL
#FILE:60CP60012CoPU5GPM-1C.ngb-ss4
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:60CP60012CoPU5GPM-1C
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DTA
#INSTRUMENT:NETZSCH STA 2500
#PROJECT:HÉCTOR ROMERO
#DATE/TIME:14.01.2020 10:00
#CORR. FILE:
#TEMPCAL:cal prueba.ngb-ts4
#SENSITIVITY:prueba cal sensibilidad.ngb-es4
#LABORATORY:ESIQIE
#OPERATOR:wendynoemi
#REMARK:
#SAMPLE:60CP60012CoPU5GPM-1C
#SAMPLE MASS /mg:4.980
#MATERIAL:ALUMINA
#REFERENCE:Crisol+Alumina
#REFERENCE MASS /mg:14.783
#TYPE OF CRUCIBLE:Al2O3 pan for STA2500
#SAMPLE CRUCIBLE MASS /mg:38.223
#REFERENCE CRUCIBLE MASS /mg:43.950
#TG RANGE /mg:500
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:20°C....700°C/-10.0....10.0K/min
#SEGMENT:S1-4/4
#SEG. 1:20°C/10.0(K/min)/150°C
#SEG. 2:150°C/00:30/150°C
#SEG. 3:150°C/10.0(K/min)/30°C
#SEG. 4:30°C/5.0(K/min)/700°C

##Temp./°C;Time/min;DTA/(mW/mg);Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);DTG/(%/min);Sensit./(uV/mW);Segment
 65.35900; 54.75000; 6.33074;102.44120;-4.519682e-023;      75.00000;75.00000;       0.73761;0.96851;3
 64.38852; 55.00000; 6.32243;102.51110;      -4.21950;      79.21950;75.00000;       2.09113;0.96759;3
 63.43855; 55.25000; 6.30351;102.47072;      75.00000; 1.165810e-009;75.00000;       0.88579;0.96669;4
 62.49597; 55.50000; 6.23442;102.53069;      75.00000;-2.117757e-020;75.00000;       0.49197;0.96579;4
 61.58604; 55.75000; 6.22476;102.57676;      75.00000; 1.681029e-031;75.00000;       0.45813;0.96492;4
 60.71247; 56.00000; 6.23911;102.65063;      75.00000; 3.371652e-042;75.00000;      -0.20934;0.96408;4
 59.81606; 56.25000; 6.24902;102.62736;      75.00000;-1.481023e-052;75.00000;      -0.31785;0.96321;4
 58.97642; 56.50000; 6.25321;102.66180;      75.00000; 2.690358e-063;75.00000;       0.19113;0.96240;4
 58.14569; 56.75000; 6.25401;102.60007;      75.00000;-2.135548e-074;75.00000;      -0.60995;0.96159;4
 57.31930; 57.00000; 6.25302;102.65878;      75.00000;-4.283282e-085;75.00000;      -0.72579;0.96078;4
 56.53198; 57.25000; 6.24627;102.61552;      75.00000; 1.881463e-095;75.00000;      -0.27314;0.96000;4
 55.75035; 57.50000; 6.23992;102.61913;      75.00000;-3.417779e-106;75.00000;       0.12819;0.95923;4
 54.98713; 57.75000; 6.23306;102.67540;      75.00000; 2.712959e-117;75.00000;      -0.37626;0.95847;4
 54.24775; 58.00000; 6.22761;102.64670;      75.00000; 5.441400e-128;75.00000;       0.69449;0.95774;4
 53.53337; 58.25000; 6.22030;102.66556;      75.00000;-2.390174e-138;75.00000;      -0.11150;0.95703;4
 52.81953; 58.50000; 6.21167;102.69918;      75.00000; 4.341881e-149;75.00000;      -0.29282;0.95631;4
 52.12353; 58.75000; 6.20430;102.68973;      75.00000;-3.446491e-160;75.00000;       0.11846;0.95561;4
 51.43253; 59.00000; 6.19867;102.62546;      75.00000;-6.912650e-171;75.00000;      -0.37380;0.95492;4
 50.78062; 59.25000; 6.19266;102.74524;      75.00000; 3.036432e-181;75.00000;       0.62341;0.95426;4
 50.13135; 59.50000; 6.18832;102.76888;      75.00000;-5.515842e-192;75.00000;      -0.49385;0.95360;4
 49.50402; 59.75000; 6.18155;102.75940;      75.00000; 4.378356e-203;75.00000;      -0.28720;0.95296;4
 48.87008; 60.00000; 6.17598;102.77241;      75.00000; 8.781698e-214;75.00000;      -0.41239;0.95231;4
 48.27446; 60.25000; 6.16941;102.79491;      75.00000;-3.857425e-224;75.00000;      -1.18270;0.95170;4
 47.85366; 60.50000; 6.16638;102.77685;      75.00000; 7.007220e-235;75.00000;       0.56707;0.95127;4
 48.62897; 60.75000; 6.16454;102.77651;      75.00000;-5.562180e-246;75.00000;       0.66698;0.95207;4
 50.42429; 61.00000; 6.15423;102.77035;      75.00000;-1.115610e-256;75.00000;      -0.22478;0.95390;4
 52.85688; 61.25000; 6.14806;102.83557;      75.00000; 4.900398e-267;75.00000;      -0.57580;0.95635;4
 55.53196; 61.50000; 6.14932;102.83449;      75.00000;-8.901838e-278;75.00000;      -0.68687;0.95901;4
 58.27705; 61.75000; 6.15966;102.79716;      75.00000; 7.066086e-289;75.00000;       0.64162;0.96171;4
 60.86647; 62.00000; 6.18162;102.76382;      75.00000; 1.417250e-299;75.00000;      -0.34899;0.96423;4
 63.24800; 62.25000; 6.21239;102.86315;      75.00000;-6.225372e-310;75.00000;      -0.16251;0.96651;4
 65.42072; 62.50000; 6.24771;102.87379;      75.00000; 1.130916e-320;75.00000;      -0.15924;0.96857;4
 67.34435; 62.75000; 6.28624;102.81032;      75.00000; 0.000000e+000;75.00000;       0.40594;0.97037;4
 69.06270; 63.00000; 6.32416;102.90115;      75.00000; 0.000000e+000;75.00000;-1.422131e-002;0.97197;4
 70.63522; 63.25000; 6.35907;102.76182;      75.00000; 0.000000e+000;75.00000;      -0.16442;0.97342;4
 72.07404; 63.50000; 6.38993;102.82225;      75.00000; 0.000000e+000;75.00000;       0.90501;0.97473;4
 73.40615; 63.75000; 6.42005;102.76302;      75.00000; 0.000000e+000;75.00000;       0.36892;0.97594;4
 74.69139; 64.00000; 6.44450;102.86061;      75.00000; 0.000000e+000;75.00000;       0.57348;0.97709;4
 75.92574; 64.25000; 6.46642;102.82792;      75.00000; 0.000000e+000;75.00000;       0.60835;0.97820;4
 77.13239; 64.50000; 6.48866;102.85955;      75.00000; 0.000000e+000;75.00000;       0.85840;0.97927;4
 78.35862; 64.75000; 6.50715;102.87748;      75.00000; 0.000000e+000;75.00000;      -0.33075;0.98035;4
 79.56175; 65.00000; 6.52370;102.88569;      75.00000; 0.000000e+000;75.00000;      -0.79449;0.98140;4
 80.77565; 65.25000; 6.53896;102.81731;      75.00000; 0.000000e+000;75.00000;      -0.59185;0.98245;4
 81.99771; 65.50000; 6.55461;102.90420;      75.00000; 0.000000e+000;75.00000;      -0.64208;0.98350;4
 83.21384; 65.75000; 6.57008;102.87338;      75.00000; 0.000000e+000;75.00000;      -0.69886;0.98455;4
 84.46575; 66.00000; 6.58365;102.93304;      75.00000; 0.000000e+000;75.00000; 9.002694e-002;0.98561;4
 85.68655; 66.25000; 6.59670;102.89797;      75.00000; 0.000000e+000;75.00000;-8.865590e-003;0.98664;4
 86.95737; 66.50000; 6.60944;102.95475;      75.00000; 0.000000e+000;75.00000;      -0.21402;0.98770;4
 88.19915; 66.75000; 6.62157;102.96542;      75.00000; 0.000000e+000;75.00000;       0.10180;0.98873;4
 89.45321; 67.00000; 6.63516;102.95769;      75.00000; 0.000000e+000;75.00000;       0.42285;0.98976;4
 90.72529; 67.25000; 6.64696;102.85465;      75.00000; 0.000000e+000;75.00000;      -0.46565;0.99080;4
 91.97709; 67.50000; 6.66044;102.90960;      75.00000; 0.000000e+000;75.00000;      -0.61450;0.99182;4
 93.25169; 67.75000; 6.67137;102.97405;      75.00000; 0.000000e+000;75.00000;       0.31437;0.99284;4
 94.48660; 68.00000; 6.68363;102.91887;      75.00000; 0.000000e+000;75.00000;       0.42889;0.99382;4
 95.75792; 68.25000; 6.69349;102.93929;      75.00000; 0.000000e+000;75.00000; 3.293903e-002;0.99483;4
 97.01899; 68.50000; 6.70601;102.96942;      75.00000; 0.000000e+000;75.00000;-1.604375e-002;0.99581;4
 98.26164; 68.75000; 6.71672;102.95291;      75.00000; 0.000000e+000;75.00000;      -0.58937;0.99678;4
 99.52814; 69.00000; 6.72825;102.97298;      75.00000; 0.000000e+000;75.00000;      -0.23211;0.99775;4
100.77211; 69.25000; 6.73936;103.04185;      75.00000; 0.000000e+000;75.00000;      -0.45077;0.99870;4
102.00965; 69.50000; 6.75096;102.97419;      75.00000; 0.000000e+000;75.00000;       0.21501;0.99964;4
103.28356; 69.75000; 6.76107;102.99041;      75.00000; 0.000000e+000;75.00000;      -0.12975;1.00059;4
104.52200; 70.00000; 6.76995;103.04490;      75.00000; 0.000000e+000;75.00000;      -0.80073;1.00151;4
105.78471; 70.25000; 6.77933;103.00411;      75.00000; 0.000000e+000;75.00000;      -0.15730;1.00244;4
107.03647; 70.50000; 6.78913;103.03105;      75.00000; 0.000000e+000;75.00000;      -0.16009;1.00335;4
108.29275; 70.75000; 6.79979;103.03018;      75.00000; 0.000000e+000;75.00000;      -0.20738;1.00426;4
109.53069; 71.00000; 6.81054;103.05025;      75.00000; 0.000000e+000;75.00000;       0.30302;1.00514;4
110.77980; 71.25000; 6.81865;103.06010;      75.00000; 0.000000e+000;75.00000;      -0.16675;1.00602;4
112.03286; 71.50000; 6.82711;103.07145;      75.00000; 0.000000e+000;75.00000;       0.46136;1.00690;4
113.27732; 71.75000; 6.84022;103.05935;      75.00000; 0.000000e+000;75.00000;       0.33776;1.00776;4
114.53198; 72.00000; 6.85322;103.05594;      75.00000; 0.000000e+000;75.00000;      -0.17361;1.00863;4
115.78602; 72.25000; 6.86787;103.05350;      75.00000; 0.000000e+000;75.00000;      -0.78749;1.00948;4
117.01231; 72.50000; 6.88256;103.08220;      75.00000; 0.000000e+000;75.00000;       0.14926;1.01030;4
118.29088; 72.75000; 6.89581;103.08997;      75.00000; 0.000000e+000;75.00000; 6.812220e-002;1.01115;4
119.53264; 73.00000; 6.90550;103.10000;      75.00000; 0.000000e+000;75.00000; 2.426406e-002;1.01197;4
120.78145; 73.25000; 6.91465;103.08207;      75.00000; 0.000000e+000;75.00000; 6.991754e-002;1.01278;4
122.03837; 73.50000; 6.92682;103.16109;      75.00000; 0.000000e+000;75.00000;       0.99321;1.01359;4
123.27928; 73.75000; 6.93390;103.18396;      75.00000; 0.000000e+000;75.00000;       0.49211;1.01439;4
124.53644; 74.00000; 6.94275;103.24170;      75.00000; 0.000000e+000;75.00000; 2.289367e-002;1.01518;4
125.78302; 74.25000; 6.95099;103.13371;      75.00000; 0.000000e+000;75.00000; 1.343830e-002;1.01595;4
127.04878; 74.50000; 6.95986;103.17398;      75.00000; 0.000000e+000;75.00000;      -0.35448;1.01673;4
128.28904; 74.75000; 6.96760;103.22788;      75.00000; 0.000000e+000;75.00000;       1.25940;1.01749;4
129.55013; 75.00000; 6.97777;103.23147;      75.00000; 0.000000e+000;75.00000;       0.29649;1.01824;4
130.81770; 75.25000; 6.98620;103.11551;      75.00000; 0.000000e+000;75.00000;      -0.91642;1.01900;4
132.06966; 75.50000; 6.99756;103.16250;      75.00000; 0.000000e+000;75.00000;       0.12178;1.01973;4
133.32566; 75.75000; 7.00696;103.21055;      75.00000; 0.000000e+000;75.00000;      -0.50018;1.02046;4
134.57148; 76.00000; 7.01811;103.13488;      75.00000; 0.000000e+000;75.00000;      -0.30674;1.02117;4
135.81502; 76.25000; 7.02611;103.23070;      75.00000; 0.000000e+000;75.00000;       0.26683;1.02187;4
137.06192; 76.50000; 7.03896;103.23772;      75.00000; 0.000000e+000;75.00000;       0.59324;1.02257;4
138.32084; 76.75000; 7.05110;103.21445;      75.00000; 0.000000e+000;75.00000;      -0.30898;1.02326;4
139.56896; 77.00000; 7.06448;103.20468;      75.00000; 0.000000e+000;75.00000;       0.27828;1.02394;4
140.83804; 77.25000; 7.07679;103.19431;      75.00000; 0.000000e+000;75.00000;       0.50693;1.02462;4
142.10691; 77.50000; 7.08754;103.24709;      75.00000; 0.000000e+000;75.00000;      -1.14167;1.02528;4
143.33621; 77.75000; 7.10158;103.22519;      75.00000; 0.000000e+000;75.00000;      -0.81167;1.02592;4
144.60648; 78.00000; 7.11093;103.26411;      75.00000; 0.000000e+000;75.00000;      -0.71450;1.02658;4
145.84826; 78.25000; 7.12312;103.24015;      75.00000; 0.000000e+000;75.00000; 1.595926e-002;1.02720;4
147.10049; 78.50000; 7.13329;103.21585;      75.00000; 0.000000e+000;75.00000;      -0.22452;1.02783;4
148.35810; 78.75000; 7.14360;103.33716;      75.00000; 0.000000e+000;75.00000;-1.845668e-002;1.02844;4
149.60013; 79.00000; 7.15313;103.26874;      75.00000; 0.000000e+000;75.00000;       0.20021;1.02904;4
150.85416; 79.25000; 7.16132;103.34218;      75.00000; 0.000000e+000;75.00000;      -0.36953;1.02964;4
152.09581; 79.50000; 7.16901;103.31812;      75.00000; 0.000000e+000;75.00000;       0.35197;1.03022;4
153.34993; 79.75000; 7.17589;103.26611;      75.00000; 0.000000e+000;75.00000;       0.14675;1.03080;4
154.62100; 80.00000; 7.18525;103.25771;      75.00000; 0.000000e+000;75.00000; 1.123973e-002;1.03137;4
155.84437; 80.25000; 7.19289;103.30412;      75.00000; 0.000000e+000;75.00000;       0.57909;1.03192;4
157.11250; 80.50000; 7.20087;103.30442;      75.00000; 0.000000e+000;75.00000;      -0.65894;1.03247;4
158.35187; 80.75000; 7.20816;103.35994;      75.00000; 0.000000e+000;75.00000;       0.27340;1.03301;4
159.59764; 81.00000; 7.21668;103.31374;      75.00000; 0.000000e+000;75.00000;       0.22985;1.03353;4
160.84931; 81.25000; 7.22426;103.35594;      75.00000; 0.000000e+000;75.00000;       0.59317;1.03405;4
162.09223; 81.50000; 7.23166;103.32160;      75.00000; 0.000000e+000;75.00000;      -0.30770;1.03456;4
163.35195; 81.75000; 7.23879;103.27309;      75.00000; 0.000000e+000;75.00000; 1.127747e-002;1.03506;4
164.60817; 82.00000; 7.24573;103.42292;      75.00000; 0.000000e+000;75.00000; 4.257617e-002;1.03555;4
165.84879; 82.25000; 7.25225;103.39568;      75.00000; 0.000000e+000;75.00000;      -0.38839;1.03603;4
167.11538; 82.50000; 7.25800;103.33676;      75.00000; 0.000000e+000;75.00000; 4.380619e-002;1.03651;4
168.35717; 82.75000; 7.26451;103.41041;      75.00000; 0.000000e+000;75.00000;      -0.14043;1.03697;4
169.59773; 83.00000; 7.27079;103.35946;      75.00000; 0.000000e+000;75.00000;      -0.23439;1.03741;4
170.86395; 83.25000; 7.27707;103.40489;      75.00000; 0.000000e+000;75.00000;       0.42798;1.03786;4
172.10850; 83.50000; 7.28270;103.36901;      75.00000; 0.000000e+000;75.00000;      -0.71654;1.03829;4
173.36407; 83.75000; 7.28934;103.40099;      75.00000; 0.000000e+000;75.00000;       0.46850;1.03872;4
174.60800; 84.00000; 7.29678;103.43210;      75.00000; 0.000000e+000;75.00000;       1.12167;1.03913;4
175.87488; 84.25000; 7.30234;103.39121;      75.00000; 0.000000e+000;75.00000;      -0.13626;1.03954;4
177.12637; 84.50000; 7.30812;103.38870;      75.00000; 0.000000e+000;75.00000;       0.76178;1.03993;4
178.37905; 84.75000; 7.31344;103.44298;      75.00000; 0.000000e+000;75.00000;      -0.66313;1.04032;4
179.64138; 85.00000; 7.31977;103.40360;      75.00000; 0.000000e+000;75.00000;       0.21492;1.04069;4
180.86242; 85.25000; 7.32578;103.48805;      75.00000; 0.000000e+000;75.00000;       0.76700;1.04105;4
182.12320; 85.50000; 7.33218;103.32216;      75.00000; 0.000000e+000;75.00000;       0.57169;1.04141;4
183.37436; 85.75000; 7.33877;103.40725;      75.00000; 0.000000e+000;75.00000;      -0.73616;1.04175;4
184.64529; 86.00000; 7.34440;103.41947;      75.00000; 0.000000e+000;75.00000;       0.46865;1.04210;4
185.87956; 86.25000; 7.35016;103.43582;      75.00000; 0.000000e+000;75.00000;       0.79938;1.04242;4
187.13557; 86.50000; 7.35331;103.46275;      75.00000; 0.000000e+000;75.00000;       0.44642;1.04273;4
188.37543; 86.75000; 7.35996;103.44759;      75.00000; 0.000000e+000;75.00000;      -0.43260;1.04304;4
189.63000; 87.00000; 7.36357;103.43450;      75.00000; 0.000000e+000;75.00000;       0.54072;1.04334;4
190.89450; 87.25000; 7.36847;103.39601;      75.00000; 0.000000e+000;75.00000;       0.14316;1.04363;4
192.13929; 87.50000; 7.37395;103.44517;      75.00000; 0.000000e+000;75.00000;       0.69555;1.04390;4
193.38501; 87.75000; 7.37737;103.49180;      75.00000; 0.000000e+000;75.00000;      -0.16524;1.04417;4
194.62469; 88.00000; 7.38133;103.48282;      75.00000; 0.000000e+000;75.00000;       0.46132;1.04442;4
195.88927; 88.25000; 7.38489;103.50357;      75.00000; 0.000000e+000;75.00000;      -0.33812;1.04467;4
197.13618; 88.50000; 7.38843;103.46269;      75.00000; 0.000000e+000;75.00000;      -0.24235;1.04491;4
198.40266; 88.75000; 7.39182;103.42187;      75.00000; 0.000000e+000;75.00000;      -0.29264;1.04514;4
199.63686; 89.00000; 7.39395;103.48262;      75.00000; 0.000000e+000;75.00000;-3.428513e-002;1.04535;4
200.88925; 89.25000; 7.39663;103.47751;      75.00000; 0.000000e+000;75.00000;      -0.98083;1.04556;4
202.14464; 89.50000; 7.39812;103.50273;      75.00000; 0.000000e+000;75.00000;       0.23767;1.04576;4
203.40054; 89.75000; 7.39996;103.53494;      75.00000; 0.000000e+000;75.00000;      -0.33466;1.04595;4
204.65138; 90.00000; 7.40180;103.51030;      75.00000; 0.000000e+000;75.00000;      -0.33942;1.04613;4
205.88366; 90.25000; 7.40485;103.43097;      75.00000; 0.000000e+000;75.00000;       0.74851;1.04629;4
207.13943; 90.50000; 7.40970;103.43440;      75.00000; 0.000000e+000;75.00000;       0.99787;1.04645;4
208.37872; 90.75000; 7.41725;103.46156;      75.00000; 0.000000e+000;75.00000;       1.44606;1.04660;4
209.63325; 91.00000; 7.42711;103.44510;      75.00000; 0.000000e+000;75.00000;       0.46127;1.04674;4
210.89162; 91.25000; 7.43568;103.54169;      75.00000; 0.000000e+000;75.00000;       0.79404;1.04687;4
212.14167; 91.50000; 7.44435;103.44249;      75.00000; 0.000000e+000;75.00000;       0.11118;1.04699;4
213.38717; 91.75000; 7.45323;103.44446;      75.00000; 0.000000e+000;75.00000;       0.25262;1.04710;4
214.65222; 92.00000; 7.46425;103.51912;      75.00000; 0.000000e+000;75.00000;       0.50812;1.04720;4
215.90107; 92.25000; 7.47222;103.49765;      75.00000; 0.000000e+000;75.00000;      -0.51502;1.04729;4
217.12764; 92.50000; 7.48292;103.51859;      75.00000; 0.000000e+000;75.00000;      -0.30969;1.04737;4
218.38442; 92.75000; 7.49137;103.50711;      75.00000; 0.000000e+000;75.00000;       0.53343;1.04744;4
219.63333; 93.00000; 7.50518;103.49600;      75.00000; 0.000000e+000;75.00000;      -1.03290;1.04749;4
220.88389; 93.25000; 7.52019;103.49765;      75.00000; 0.000000e+000;75.00000;       0.41016;1.04754;4
222.13251; 93.50000; 7.53521;103.49554;      75.00000; 0.000000e+000;75.00000;-7.656641e-002;1.04758;4
223.37717; 93.75000; 7.54813;103.53814;      75.00000; 0.000000e+000;75.00000;      -1.10362;1.04761;4
224.63269; 94.00000; 7.56268;103.49446;      75.00000; 0.000000e+000;75.00000;       0.60789;1.04763;4
225.88581; 94.25000; 7.57622;103.47608;      75.00000; 0.000000e+000;75.00000;      -0.89373;1.04764;4
227.13675; 94.50000; 7.58745;103.54175;      75.00000; 0.000000e+000;75.00000;      -0.57094;1.04764;4
228.39786; 94.75000; 7.59331;103.54736;      75.00000; 0.000000e+000;75.00000;       0.59275;1.04763;4
229.63848; 95.00000; 7.59099;103.48956;      75.00000; 0.000000e+000;75.00000; 4.924501e-002;1.04761;4
230.87644; 95.25000; 7.60171;103.51129;      75.00000; 0.000000e+000;75.00000;       1.11213;1.04758;4
232.14234; 95.50000; 7.61063;103.51597;      75.00000; 0.000000e+000;75.00000;       0.20508;1.04754;4
233.37136; 95.75000; 7.62115;103.45740;      75.00000; 0.000000e+000;75.00000;-8.495252e-002;1.04749;4
234.64503; 96.00000; 7.62961;103.51413;      75.00000; 0.000000e+000;75.00000;      -0.18843;1.04743;4
235.87856; 96.25000; 7.64064;103.49295;      75.00000; 0.000000e+000;75.00000;-9.779716e-002;1.04736;4
237.13631; 96.50000; 7.64759;103.54127;      75.00000; 0.000000e+000;75.00000;       1.62138;1.04728;4
238.38245; 96.75000; 7.65729;103.55430;      75.00000; 0.000000e+000;75.00000;      -0.43937;1.04720;4
239.64328; 97.00000; 7.66666;103.52896;      75.00000; 0.000000e+000;75.00000;-9.120757e-002;1.04710;4
240.88964; 97.25000; 7.67511;103.54715;      75.00000; 0.000000e+000;75.00000;       0.73903;1.04699;4
242.14317; 97.50000; 7.68457;103.51563;      75.00000; 0.000000e+000;75.00000;       0.64784;1.04687;4
243.39527; 97.75000; 7.69237;103.56111;      75.00000; 0.000000e+000;75.00000;      -0.47662;1.04674;4
244.64224; 98.00000; 7.70083;103.56872;      75.00000; 0.000000e+000;75.00000;       0.32553;1.04660;4
245.90012; 98.25000; 7.70886;103.50929;      75.00000; 0.000000e+000;75.00000;-4.131060e-003;1.04645;4
247.13843; 98.50000; 7.71832;103.55500;      75.00000; 0.000000e+000;75.00000;      -0.60937;1.04629;4
248.39538; 98.75000; 7.72637;103.56713;      75.00000; 0.000000e+000;75.00000;       0.24561;1.04612;4
249.65201; 99.00000; 7.73534;103.59729;      75.00000; 0.000000e+000;75.00000;       0.53374;1.04594;4
250.91330; 99.25000; 7.74331;103.47885;      75.00000; 0.000000e+000;75.00000;      -0.81000;1.04575;4
252.14736; 99.50000; 7.75046;103.64157;      75.00000; 0.000000e+000;75.00000;       0.26373;1.04555;4
253.39672; 99.75000; 7.75929;103.63448;      75.00000; 0.000000e+000;75.00000;      -0.29448;1.04535;4
254.65516;100.00000; 7.76771;103.70918;      75.00000; 0.000000e+000;75.00000;       0.50303;1.04513;4
255.90049;100.25000; 7.77480;103.67838;      75.00000; 0.000000e+000;75.00000;      -0.15111;1.04490;4
257.16506;100.50000; 7.78399;103.67834;      75.00000; 0.000000e+000;75.00000;       0.52919;1.04466;4
258.41021;100.75000; 7.79448;103.64348;      75.00000; 0.000000e+000;75.00000;       0.98154;1.04441;4
259.66024;101.00000; 7.80417;103.67192;      75.00000; 0.000000e+000;75.00000; 8.761198e-002;1.04415;4
260.90736;101.25000; 7.81130;103.65217;      75.00000; 0.000000e+000;75.00000;       0.15913;1.04388;4
262.13918;101.50000; 7.82182;103.69288;      75.00000; 0.000000e+000;75.00000;-1.820986e-002;1.04361;4
263.40930;101.75000; 7.82943;103.69217;      75.00000; 0.000000e+000;75.00000;       0.85582;1.04332;4
264.65838;102.00000; 7.84069;103.68173;      75.00000; 0.000000e+000;75.00000;      -0.27626;1.04302;4
265.90963;102.25000; 7.84974;103.66285;      75.00000; 0.000000e+000;75.00000;       0.30705;1.04271;4
267.15681;102.50000; 7.85664;103.66816;      75.00000; 0.000000e+000;75.00000;      -0.87355;1.04240;4
268.39719;102.75000; 7.86545;103.71112;      75.00000; 0.000000e+000;75.00000;       1.34945;1.04207;4
269.65591;103.00000; 7.87355;103.74248;      75.00000; 0.000000e+000;75.00000;       0.29072;1.04174;4
270.90365;103.25000; 7.88187;103.62253;      75.00000; 0.000000e+000;75.00000;      -0.20702;1.04139;4
272.14610;103.50000; 7.89156;103.72758;      75.00000; 0.000000e+000;75.00000;       0.17560;1.04104;4
273.40212;103.75000; 7.90007;103.64040;      75.00000; 0.000000e+000;75.00000;      -0.67980;1.04067;4
274.64338;104.00000; 7.90998;103.71562;      75.00000; 0.000000e+000;75.00000;       0.10298;1.04029;4
275.90188;104.25000; 7.91849;103.69973;      75.00000; 0.000000e+000;75.00000;      -0.59697;1.03991;4
277.16052;104.50000; 7.92855;103.67774;      75.00000; 0.000000e+000;75.00000;      -1.59716;1.03951;4
278.42006;104.75000; 7.93694;103.66188;      75.00000; 0.000000e+000;75.00000; 7.126630e-002;1.03910;4
279.64895;105.00000; 7.94786;103.65069;      75.00000; 0.000000e+000;75.00000;       0.40656;1.03869;4
280.89795;105.25000; 7.95640;103.72349;      75.00000; 0.000000e+000;75.00000;       0.49502;1.03827;4
282.15115;105.50000; 7.96548;103.68457;      75.00000; 0.000000e+000;75.00000;      -0.45568;1.03783;4
283.41877;105.75000; 7.97436;103.73755;      75.00000; 0.000000e+000;75.00000;      -0.88849;1.03738;4
284.66969;106.00000; 7.98582;103.71971;      75.00000; 0.000000e+000;75.00000;      -0.90447;1.03693;4
285.91206;106.25000; 7.99529;103.66469;      75.00000; 0.000000e+000;75.00000;       0.38940;1.03647;4
287.15226;106.50000; 8.00253;103.70940;      75.00000; 0.000000e+000;75.00000; 8.590116e-002;1.03600;4
288.41776;106.75000; 8.01187;103.73498;      75.00000; 0.000000e+000;75.00000;       1.63563;1.03551;4
289.66132;107.00000; 8.02296;103.72109;      75.00000; 0.000000e+000;75.00000;       0.14274;1.03502;4
290.90197;107.25000; 8.02871;103.72954;      75.00000; 0.000000e+000;75.00000;       0.71935;1.03452;4
292.13988;107.50000; 8.03584;103.74523;      75.00000; 0.000000e+000;75.00000;      -1.06216;1.03402;4
293.40716;107.75000; 8.04373;103.72130;      75.00000; 0.000000e+000;75.00000;      -0.65359;1.03349;4
294.65563;108.00000; 8.04876;103.77461;      75.00000; 0.000000e+000;75.00000;       0.65970;1.03296;4
295.90607;108.25000; 8.05598;103.68493;      75.00000; 0.000000e+000;75.00000;      -0.29021;1.03242;4
297.16051;108.50000; 8.05908;103.75457;      75.00000; 0.000000e+000;75.00000;      -0.58564;1.03187;4
298.39606;108.75000; 8.05266;103.72133;      75.00000; 0.000000e+000;75.00000;      -0.35278;1.03131;4
299.66350;109.00000; 8.05741;103.76351;      75.00000; 0.000000e+000;75.00000;-4.727493e-002;1.03074;4
300.91425;109.25000; 8.06385;103.79418;      75.00000; 0.000000e+000;75.00000;       0.32427;1.03016;4
302.15112;109.50000; 8.06777;103.79311;      75.00000; 0.000000e+000;75.00000;      -0.17008;1.02958;4
303.39324;109.75000; 8.07055;103.67142;      75.00000; 0.000000e+000;75.00000;       0.10561;1.02898;4
304.66746;110.00000; 8.07485;103.72167;      75.00000; 0.000000e+000;75.00000;      -0.85233;1.02837;4
305.91134;110.25000; 8.07834;103.74514;      75.00000; 0.000000e+000;75.00000;       0.32766;1.02775;4
307.16413;110.50000; 8.08086;103.73986;      75.00000; 0.000000e+000;75.00000;       0.76915;1.02713;4
308.41561;110.75000; 8.08349;103.71394;      75.00000; 0.000000e+000;75.00000;       0.92023;1.02649;4
309.66132;111.00000; 8.08510;103.76420;      75.00000; 0.000000e+000;75.00000;       0.41164;1.02585;4
310.92130;111.25000; 8.08407;103.71604;      75.00000; 0.000000e+000;75.00000;      -0.42287;1.02519;4
312.15389;111.50000; 8.08623;103.75408;      75.00000; 0.000000e+000;75.00000;      -0.35323;1.02454;4
313.41352;111.75000; 8.08594;103.72598;      75.00000; 0.000000e+000;75.00000;      -0.11506;1.02386;4
314.65709;112.00000; 8.08500;103.75119;      75.00000; 0.000000e+000;75.00000;      -0.18272;1.02318;4
315.91278;112.25000; 8.08635;103.71352;      75.00000; 0.000000e+000;75.00000;       0.27660;1.02249;4
317.16601;112.50000; 8.08649;103.73713;      75.00000; 0.000000e+000;75.00000;      -0.94873;1.02178;4
318.41150;112.75000; 8.08827;103.71725;      75.00000; 0.000000e+000;75.00000;-2.393856e-002;1.02108;4
319.65620;113.00000; 8.08694;103.68462;      75.00000; 0.000000e+000;75.00000;       0.69315;1.02036;4
320.90779;113.25000; 8.08593;103.63714;      75.00000; 0.000000e+000;75.00000;       0.12267;1.01963;4
322.15244;113.50000; 8.08263;103.65219;      75.00000; 0.000000e+000;75.00000;      -0.15243;1.01890;4
323.41243;113.75000; 8.07896;103.72465;      75.00000; 0.000000e+000;75.00000;       0.46414;1.01815;4
